"tourney_name","link_name","surface","location","draw_size","tourney_level","tourney_date","match_num","p1_seed","p1_entry","p1_name","p1_rank","p1_rank_pts","p1_country","p1_birthdate","p1_age","p1_turned_pro","p1_wgt","p1_hgt","p1_hand","p1_backhand","p2_seed","p2_entry","p2_name","p2_rank","p2_rank_pts","p2_country","p2_birthdate","p2_age","p2_turned_pro","p2_wgt","p2_hgt","p2_hand","p2_backhand","score","best_of","round","minutes","p1_ace","p1_df","p1_svpt","p1_1stIn","p1_1stWon","p1_2ndWon","p1_SvGms","p1_bpSaved","p1_bpFaced","p2_ace","p2_df","p2_svpt","p2_1stIn","p2_1stWon","p2_2ndWon","p2_SvGms","p2_bpSaved","p2_bpFaced"
"BB&amp;T Atlanta Open","Atlanta","Hard","Atlanta, United States",28,"CATEGORYSTAMPS_250",2019-07-22,270,,"W","Kevin King",406,34,"USA",1991-02-28,28.394250513,2013,86,191,"L","Two-Handed",8,,"Ryan Harrison",136,400,"USA",1992-05-07,27.206023272,2007,84,185,"R","Two-Handed","6-7(6) 7-5 3-1 (RET)",3,"2nd Round Qualifying",133,17,14,85,55,46,9,14,1,4,1,3,107,71,45,15,14,10,15
"BB&amp;T Atlanta Open","Atlanta","Hard","Atlanta, United States",28,"CATEGORYSTAMPS_250",2019-07-22,269,1,,"Kamil Majchrzak",102,550,"POL",1996-01-13,23.520876112,,74,183,"R","Two-Handed",,"W","Trent Bryde",,,"USA",1999-08-24,19.909650924,,70,180,"R","Two-Handed","6-4 6-2",3,"1st Round Qualifying",76,1,3,62,32,22,16,9,6,8,2,3,55,22,11,17,9,2,7
"BB&amp;T Atlanta Open","Atlanta","Hard","Atlanta, United States",28,"CATEGORYSTAMPS_250",2019-07-22,268,,"W","Kevin King",406,34,"USA",1991-02-28,28.394250513,2013,86,191,"L","Two-Handed",2,,"Guido Andreozzi",113,512,"ARG",1991-08-05,27.961670089,2010,77,183,"R","Two-Handed","7-5 4-6 7-6(2)",3,"1st Round Qualifying",157,3,6,116,68,47,23,17,7,11,20,9,114,73,58,14,17,6,10
"BB&amp;T Atlanta Open","Atlanta","Hard","Atlanta, United States",28,"CATEGORYSTAMPS_250",2019-07-22,267,3,,"Soonwoo Kwon",115,482,"KOR",1997-12-02,21.63449692,2015,72,180,"R","Two-Handed",,,"Ilya Ivashka",141,389,"BLR",1994-02-24,25.404517454,2013,83,191,"R","Two-Handed","6-2 6-3",3,"1st Round Qualifying",103,0,2,65,32,19,19,9,5,7,3,1,58,36,20,7,8,5,10
"BB&amp;T Atlanta Open","Atlanta","Hard","Atlanta, United States",28,"CATEGORYSTAMPS_250",2019-07-22,266,,,"Donald Young",187,279,"USA",1989-07-23,29.995893224,2004,79,183,"L","Two-Handed",4,,"Dominik Koepfer",117,466,"GER",1994-04-29,25.229295003,,82,180,"L","Two-Handed","3-6 6-4 6-3",3,"1st Round Qualifying",134,6,7,98,52,31,21,14,5,11,8,15,109,65,44,17,14,9,14
"BB&amp;T Atlanta Open","Atlanta","Hard","Atlanta, United States",28,"CATEGORYSTAMPS_250",2019-07-22,265,5,,"Peter Gojowczyk",118,465,"GER",1989-07-15,30.01779603,2006,83,188,"R","Two-Handed",,,"Mikael Torpegaard",176,301,"DEN",1994-05-08,25.204654346,,85,193,"R","Two-Handed","6-4 3-6 7-6(2)",3,"1st Round Qualifying",126,6,9,96,48,34,23,16,3,8,5,8,91,50,34,21,15,4,9
"BB&amp;T Atlanta Open","Atlanta","Hard","Atlanta, United States",28,"CATEGORYSTAMPS_250",2019-07-22,264,6,,"Jason Jung",127,433,"TPE",1989-06-15,30.099931554,2011,69,180,"R","Two-Handed",,,"Alex Bolt",150,370,"AUS",1993-01-05,26.54072553,,84,183,"L","Two-Handed","7-6(6) 6-3",3,"1st Round Qualifying",78,8,1,57,34,26,11,10,1,4,2,1,64,40,30,17,11,0,2
"BB&amp;T Atlanta Open","Atlanta","Hard","Atlanta, United States",28,"CATEGORYSTAMPS_250",2019-07-22,263,7,,"Tommy Paul",129,427,"USA",1997-05-17,22.179329227,2015,78,185,"R","Two-Handed",,,"Michael Mmoh",165,328,"USA",1998-01-10,21.527720739,2016,85,185,"R","Two-Handed","5-7 7-6(3) 7-6(3)",3,"1st Round Qualifying",182,6,9,111,74,51,22,18,2,5,10,4,140,74,45,42,18,8,12
"BB&amp;T Atlanta Open","Atlanta","Hard","Atlanta, United States",28,"CATEGORYSTAMPS_250",2019-07-22,262,8,,"Ryan Harrison",136,400,"USA",1992-05-07,27.206023272,2007,84,185,"R","Two-Handed",,,"Viktor Troicki",167,327,"SRB",1986-02-10,33.442847365,2006,86,193,"R","Two-Handed","4-6 7-5 7-6(5)",3,"1st Round Qualifying",149,9,11,116,66,47,25,17,4,8,9,8,111,68,49,23,17,8,12
"J. Safra Sarasin Swiss Open Gstaad","Gstaad","Clay","Gstaad, Switzerland",28,"CATEGORYSTAMPS_250",2019-07-22,300,,,"Albert Ramos-Vinolas",99,569,"ESP",1988-01-17,31.509924709,2007,80,188,"L","Two-Handed",,,"Cedrik-Marcel Stebe",452,20,"GER",1990-10-09,28.783025325,2010,70,183,"L","Two-Handed","6-3 6-2",3,"Final",81,0,1,58,37,19,11,8,3,7,0,0,57,37,26,12,9,4,5
"J. Safra Sarasin Swiss Open Gstaad","Gstaad","Clay","Gstaad, Switzerland",28,"CATEGORYSTAMPS_250",2019-07-22,299,,,"Cedrik-Marcel Stebe",452,20,"GER",1990-10-09,28.783025325,2010,70,183,"L","Two-Handed",5,,"Joao Sousa",56,940,"POR",1989-03-30,30.310746064,2008,74,185,"R","Two-Handed","3-6 6-1 6-2",3,"Semifinals",119,3,1,77,42,23,14,12,9,16,2,3,80,50,29,16,12,4,8
"J. Safra Sarasin Swiss Open Gstaad","Gstaad","Clay","Gstaad, Switzerland",28,"CATEGORYSTAMPS_250",2019-07-22,298,,,"Albert Ramos-Vinolas",99,569,"ESP",1988-01-17,31.509924709,2007,80,188,"L","Two-Handed",7,,"Pablo Andujar",79,712,"ESP",1986-01-23,33.492128679,2003,76,180,"R","Two-Handed","7-6(3) 6-4",3,"Semifinals",113,2,0,63,47,27,11,11,1,4,6,1,85,57,40,16,11,6,8
"J. Safra Sarasin Swiss Open Gstaad","Gstaad","Clay","Gstaad, Switzerland",28,"CATEGORYSTAMPS_250",2019-07-22,297,5,,"Joao Sousa",56,940,"POR",1989-03-30,30.310746064,2008,74,185,"R","Two-Handed",1,,"Roberto Bautista Agut",13,2320,"ESP",1988-04-14,31.26899384,2005,76,183,"R","Two-Handed","4-6 6-3 7-5",3,"Quarterfinals",123,6,3,99,65,41,16,16,1,6,5,0,85,62,48,9,15,2,5
"J. Safra Sarasin Swiss Open Gstaad","Gstaad","Clay","Gstaad, Switzerland",28,"CATEGORYSTAMPS_250",2019-07-22,296,7,,"Pablo Andujar",79,712,"ESP",1986-01-23,33.492128679,2003,76,180,"R","Two-Handed",3,,"Dusan Lajovic",36,1251,"SRB",1990-06-30,29.059548255,2007,78,183,"R","One-Handed","7-6(4) 6-4",3,"Quarterfinals",126,1,2,77,53,40,12,11,5,6,2,2,104,76,47,14,11,8,10
"J. Safra Sarasin Swiss Open Gstaad","Gstaad","Clay","Gstaad, Switzerland",28,"CATEGORYSTAMPS_250",2019-07-22,295,,,"Albert Ramos-Vinolas",99,569,"ESP",1988-01-17,31.509924709,2007,80,188,"L","Two-Handed",6,,"Roberto Carballes Baena",77,737,"ESP",1993-03-23,26.32991102,2011,76,180,"R","Two-Handed","6-2 6-1",3,"Quarterfinals",76,1,3,45,29,17,4,7,2,6,4,0,52,33,25,11,8,3,3
"J. Safra Sarasin Swiss Open Gstaad","Gstaad","Clay","Gstaad, Switzerland",28,"CATEGORYSTAMPS_250",2019-07-22,294,,,"Cedrik-Marcel Stebe",452,20,"GER",1990-10-09,28.783025325,2010,70,183,"L","Two-Handed",,,"Thomas Fabbiano",92,614,"ITA",1989-05-26,30.154688569,2005,69,173,"R","Two-Handed","6-4 2-6 6-4",3,"Quarterfinals",121,3,1,78,45,33,17,14,1,4,5,4,87,53,39,17,14,3,6
"J. Safra Sarasin Swiss Open Gstaad","Gstaad","Clay","Gstaad, Switzerland",28,"CATEGORYSTAMPS_250",2019-07-22,293,1,,"Roberto Bautista Agut",13,2320,"ESP",1988-04-14,31.26899384,2005,76,183,"R","Two-Handed",,,"Jaume Munar",90,620,"ESP",1997-05-05,22.212183436,2014,78,183,"R","Two-Handed","7-6(7) 6-4",3,"Round of 16",113,2,3,72,44,34,16,11,2,3,5,1,88,62,43,10,11,8,10
"J. Safra Sarasin Swiss Open Gstaad","Gstaad","Clay","Gstaad, Switzerland",28,"CATEGORYSTAMPS_250",2019-07-22,292,,,"Albert Ramos-Vinolas",99,569,"ESP",1988-01-17,31.509924709,2007,80,188,"L","Two-Handed",2,,"Fernando Verdasco",26,1405,"ESP",1983-11-15,35.682409309,2001,87,185,"L","Two-Handed","6-4 7-6(4)",3,"Round of 16",102,4,0,67,48,34,14,11,1,2,1,2,74,47,33,14,11,3,5
"J. Safra Sarasin Swiss Open Gstaad","Gstaad","Clay","Gstaad, Switzerland",28,"CATEGORYSTAMPS_250",2019-07-22,291,3,,"Dusan Lajovic",36,1251,"SRB",1990-06-30,29.059548255,2007,78,183,"R","One-Handed",,,"Denis Istomin",107,534,"UZB",1986-09-07,32.87063655,2004,88,188,"R","Two-Handed","6-4 6-7(2) 7-6(2)",3,"Round of 16",143,11,5,119,80,58,16,17,11,15,6,5,108,71,52,19,17,5,8
"J. Safra Sarasin Swiss Open Gstaad","Gstaad","Clay","Gstaad, Switzerland",28,"CATEGORYSTAMPS_250",2019-07-22,290,,,"Thomas Fabbiano",92,614,"ITA",1989-05-26,30.154688569,2005,69,173,"R","Two-Handed",4,,"Lorenzo Sonego",51,954,"ITA",1995-05-11,24.197125257,,73,,"R","Two-Handed","7-6(2) 3-6 6-1",3,"Round of 16",125,10,1,92,62,41,15,14,2,5,1,3,78,49,39,17,14,3,5
"J. Safra Sarasin Swiss Open Gstaad","Gstaad","Clay","Gstaad, Switzerland",28,"CATEGORYSTAMPS_250",2019-07-22,289,5,,"Joao Sousa",56,940,"POR",1989-03-30,30.310746064,2008,74,185,"R","Two-Handed",,"Q","Gian Marco Moroni",268,161,"ITA",1998-02-13,21.434633812,,85,185,"R","One-Handed","6-4 6-4",3,"Round of 16",92,3,3,64,38,26,13,10,4,6,1,1,65,42,34,11,10,2,2
"J. Safra Sarasin Swiss Open Gstaad","Gstaad","Clay","Gstaad, Switzerland",28,"CATEGORYSTAMPS_250",2019-07-22,288,6,,"Roberto Carballes Baena",77,737,"ESP",1993-03-23,26.32991102,2011,76,180,"R","Two-Handed",,,"Stefano Travaglia",105,543,"ITA",1991-12-28,27.564681725,2008,80,185,"R","Two-Handed","6-2 6-4",3,"Round of 16",79,1,3,57,36,28,12,9,3,3,4,4,53,25,18,13,9,1,4
"J. Safra Sarasin Swiss Open Gstaad","Gstaad","Clay","Gstaad, Switzerland",28,"CATEGORYSTAMPS_250",2019-07-22,287,7,,"Pablo Andujar",79,712,"ESP",1986-01-23,33.492128679,2003,76,180,"R","Two-Handed",,,"Taro Daniel",112,518,"JPN",1993-01-27,26.480492813,2010,76,191,"R","Two-Handed","6-1 3-6 7-6(2)",3,"Round of 16",140,4,3,80,52,37,16,14,2,5,4,3,105,70,38,18,14,8,12
"J. Safra Sarasin Swiss Open Gstaad","Gstaad","Clay","Gstaad, Switzerland",28,"CATEGORYSTAMPS_250",2019-07-22,286,,,"Cedrik-Marcel Stebe",452,20,"GER",1990-10-09,28.783025325,2010,70,183,"L","Two-Handed",,,"Jiri Vesely",142,383,"CZE",1993-07-10,26.031485284,2009,92,198,"L","Two-Handed","7-6(3) 4-6 6-3",3,"Round of 16",134,8,6,99,64,46,19,15,6,8,3,3,98,62,46,23,16,3,5
"J. Safra Sarasin Swiss Open Gstaad","Gstaad","Clay","Gstaad, Switzerland",28,"CATEGORYSTAMPS_250",2019-07-22,285,5,,"Joao Sousa",56,940,"POR",1989-03-30,30.310746064,2008,74,185,"R","Two-Handed",,,"Steve Darcis",195,266,"BEL",1984-03-13,35.356605065,2003,77,178,"R","One-Handed","6-4 6-4",3,"Round of 32",60,3,3,53,33,26,12,10,2,4,3,0,55,35,29,13,10,2,2
"J. Safra Sarasin Swiss Open Gstaad","Gstaad","Clay","Gstaad, Switzerland",28,"CATEGORYSTAMPS_250",2019-07-22,284,6,,"Roberto Carballes Baena",77,737,"ESP",1993-03-23,26.32991102,2011,76,180,"R","Two-Handed",,,"Paolo Lorenzi",114,496,"ITA",1981-12-15,37.59890486,2003,77,183,"R","Two-Handed","6-7(1) 6-3 6-2",3,"Round of 32",153,8,6,104,64,49,23,15,4,5,3,5,89,48,36,19,14,5,9
"J. Safra Sarasin Swiss Open Gstaad","Gstaad","Clay","Gstaad, Switzerland",28,"CATEGORYSTAMPS_250",2019-07-22,283,7,,"Pablo Andujar",79,712,"ESP",1986-01-23,33.492128679,2003,76,180,"R","Two-Handed",,"Q","Dennis Novak",121,456,"AUT",1993-08-28,25.897330595,2011,80,183,"R","Two-Handed","6-1 3-6 6-3",3,"Round of 32",108,4,2,75,56,41,7,13,1,3,1,3,86,47,31,16,12,7,11
"J. Safra Sarasin Swiss Open Gstaad","Gstaad","Clay","Gstaad, Switzerland",28,"CATEGORYSTAMPS_250",2019-07-22,282,,,"Cedrik-Marcel Stebe",452,20,"GER",1990-10-09,28.783025325,2010,70,183,"L","Two-Handed",8,,"Corentin Moutet",81,682,"FRA",1999-04-19,20.257357974,2016,68,175,"L","Two-Handed","6-4 6-4",3,"Round of 32",80,0,1,58,39,30,10,10,3,5,0,8,53,34,24,8,10,1,5
"J. Safra Sarasin Swiss Open Gstaad","Gstaad","Clay","Gstaad, Switzerland",28,"CATEGORYSTAMPS_250",2019-07-22,281,,,"Taro Daniel",112,518,"JPN",1993-01-27,26.480492813,2010,76,191,"R","Two-Handed",,"Q","Filippo Baldi",151,370,"ITA",1996-01-10,23.529089665,2012,79,183,"R","Two-Handed","6-4 6-4",3,"Round of 32",74,3,4,58,43,30,6,10,3,6,1,1,55,41,30,10,10,1,2
"J. Safra Sarasin Swiss Open Gstaad","Gstaad","Clay","Gstaad, Switzerland",28,"CATEGORYSTAMPS_250",2019-07-22,280,,,"Thomas Fabbiano",92,614,"ITA",1989-05-26,30.154688569,2005,69,173,"R","Two-Handed",,"W","Sandro Ehrat",389,42,"SUI",1991-04-18,28.260095825,,,180,"R","Unknown","6-4 7-5",3,"Round of 32",113,1,5,95,57,37,19,11,10,12,6,0,75,47,31,13,11,2,6
"J. Safra Sarasin Swiss Open Gstaad","Gstaad","Clay","Gstaad, Switzerland",28,"CATEGORYSTAMPS_250",2019-07-22,279,,,"Denis Istomin",107,534,"UZB",1986-09-07,32.87063655,2004,88,188,"R","Two-Handed",,"W","Marc-Andrea Huesler",275,147,"SUI",1996-06-24,23.074606434,,88,196,"L","Two-Handed","6-3 7-6(0)",3,"Round of 32",87,5,2,70,45,32,16,11,3,4,6,1,71,41,27,15,10,4,6
"J. Safra Sarasin Swiss Open Gstaad","Gstaad","Clay","Gstaad, Switzerland",28,"CATEGORYSTAMPS_250",2019-07-22,278,,"Q","Gian Marco Moroni",268,161,"ITA",1998-02-13,21.434633812,,85,185,"R","One-Handed",,"W","Tommy Robredo",169,325,"ESP",1982-05-01,37.223819302,1998,75,180,"R","One-Handed","6-2 6-2",3,"Round of 32",70,1,2,49,33,26,9,8,1,1,2,2,51,31,19,8,8,1,5
"J. Safra Sarasin Swiss Open Gstaad","Gstaad","Clay","Gstaad, Switzerland",28,"CATEGORYSTAMPS_250",2019-07-22,277,,,"Jaume Munar",90,620,"ESP",1997-05-05,22.212183436,2014,78,183,"R","Two-Handed",,,"Malek Jaziri",101,557,"TUN",1984-01-20,35.501711157,2003,82,185,"R","Two-Handed","5-7 6-3 6-4",3,"Round of 32",127,3,0,85,61,52,13,16,1,2,7,1,101,60,41,23,15,2,4
"J. Safra Sarasin Swiss Open Gstaad","Gstaad","Clay","Gstaad, Switzerland",28,"CATEGORYSTAMPS_250",2019-07-22,276,,,"Albert Ramos-Vinolas",99,569,"ESP",1988-01-17,31.509924709,2007,80,188,"L","Two-Handed",,,"Henri Laaksonen",93,611,"SUI",1992-03-31,27.307323751,2009,78,185,"R","Two-Handed","6-0 6-3",3,"Round of 32",62,3,3,49,28,16,9,7,4,8,2,3,47,28,24,12,8,4,4
"J. Safra Sarasin Swiss Open Gstaad","Gstaad","Clay","Gstaad, Switzerland",28,"CATEGORYSTAMPS_250",2019-07-22,275,,,"Stefano Travaglia",105,543,"ITA",1991-12-28,27.564681725,2008,80,185,"R","Two-Handed",,"Q","Daniel Elahi Galan",173,311,"COL",1996-06-18,23.091033539,2015,72,191,"R","Two-Handed","7-6(7) 6-3",3,"Round of 32",80,5,1,65,37,24,17,10,3,5,9,1,71,41,33,18,11,3,4
"J. Safra Sarasin Swiss Open Gstaad","Gstaad","Clay","Gstaad, Switzerland",28,"CATEGORYSTAMPS_250",2019-07-22,274,,,"Jiri Vesely",142,383,"CZE",1993-07-10,26.031485284,2009,92,198,"L","Two-Handed",,,"Ernests Gulbis",131,422,"LAT",1988-08-30,30.891170431,2004,88,193,"R","Two-Handed","7-5 7-5",3,"Round of 32",92,5,3,67,43,31,15,12,4,6,6,4,68,34,21,19,12,6,10
"J. Safra Sarasin Swiss Open Gstaad","Gstaad","Clay","Gstaad, Switzerland",28,"CATEGORYSTAMPS_250",2019-07-22,273,2,,"Dennis Novak",121,456,"AUT",1993-08-28,25.897330595,2011,80,183,"R","Two-Handed",,,"Viktor Galovic",197,259,"CRO",1990-09-19,28.837782341,2011,88,193,"R","Two-Handed","6-3 6-3",3,"2nd Round Qualifying",77,3,3,52,34,28,8,9,2,3,6,1,72,48,29,10,9,7,11
"J. Safra Sarasin Swiss Open Gstaad","Gstaad","Clay","Gstaad, Switzerland",28,"CATEGORYSTAMPS_250",2019-07-22,272,3,,"Filippo Baldi",151,370,"ITA",1996-01-10,23.529089665,2012,79,183,"R","Two-Handed",5,,"Guillermo Garcia-Lopez",162,335,"ESP",1983-06-04,36.131416838,2002,80,185,"R","One-Handed","4-6 7-6(5) 6-2",3,"2nd Round Qualifying",129,0,4,80,50,40,15,15,0,3,6,2,100,61,46,14,15,4,8
"J. Safra Sarasin Swiss Open Gstaad","Gstaad","Clay","Gstaad, Switzerland",28,"CATEGORYSTAMPS_250",2019-07-22,271,,,"Gian Marco Moroni",268,161,"ITA",1998-02-13,21.434633812,,85,185,"R","One-Handed",4,,"Marco Trungelliti",161,336,"ARG",1990-01-31,29.470225873,2008,78,180,"R","Two-Handed","6-3 6-2",3,"2nd Round Qualifying",66,3,3,58,35,22,11,8,3,6,6,3,57,42,33,9,9,6,6
"J. Safra Sarasin Swiss Open Gstaad","Gstaad","Clay","Gstaad, Switzerland",28,"CATEGORYSTAMPS_250",2019-07-22,270,6,,"Daniel Elahi Galan",173,311,"COL",1996-06-18,23.091033539,2015,72,191,"R","Two-Handed",,,"Jakub Paul",570,6,"SUI",1999-03-22,20.334017796,,72,180,"R","Two-Handed","6-1 2-6 7-6(7)",3,"2nd Round Qualifying",108,1,7,83,49,37,13,13,4,8,3,4,105,67,45,16,14,6,10
"J. Safra Sarasin Swiss Open Gstaad","Gstaad","Clay","Gstaad, Switzerland",28,"CATEGORYSTAMPS_250",2019-07-22,269,2,,"Dennis Novak",121,456,"AUT",1993-08-28,25.897330595,2011,80,183,"R","Two-Handed",,,"Stephane Robert",411,32,"FRA",1980-05-17,39.178644764,2001,77,185,"R","Two-Handed","6-3 6-2",3,"1st Round Qualifying",56,5,1,57,36,26,10,9,2,4,3,3,59,31,19,8,8,6,11
"J. Safra Sarasin Swiss Open Gstaad","Gstaad","Clay","Gstaad, Switzerland",28,"CATEGORYSTAMPS_250",2019-07-22,268,3,,"Filippo Baldi",151,370,"ITA",1996-01-10,23.529089665,2012,79,183,"R","Two-Handed",,"W","Johan Nikles",678,1,"SUI",1997-03-23,22.32991102,,67,170,"R","Two-Handed","7-5 6-3",3,"1st Round Qualifying",81,1,2,71,49,36,10,11,8,10,0,2,59,35,19,12,10,4,8
"J. Safra Sarasin Swiss Open Gstaad","Gstaad","Clay","Gstaad, Switzerland",28,"CATEGORYSTAMPS_250",2019-07-22,267,4,,"Marco Trungelliti",161,336,"ARG",1990-01-31,29.470225873,2008,78,180,"R","Two-Handed",,"W","Raphael Baltensperger",,,"SUI",1997-12-18,21.590691307,,78,185,"R","Two-Handed","4-6 6-3 7-5",3,"1st Round Qualifying",123,5,4,87,47,38,18,16,2,6,1,10,111,58,38,24,15,9,14
"J. Safra Sarasin Swiss Open Gstaad","Gstaad","Clay","Gstaad, Switzerland",28,"CATEGORYSTAMPS_250",2019-07-22,266,5,,"Guillermo Garcia-Lopez",162,335,"ESP",1983-06-04,36.131416838,2002,80,185,"R","One-Handed",,,"Gonzalo Escobar",313,99,"ECU",1989-01-20,30.499657769,,,,"L","Two-Handed","6-1 6-2",3,"1st Round Qualifying",58,2,2,47,28,12,10,7,1,5,4,2,41,24,23,10,8,1,1
"J. Safra Sarasin Swiss Open Gstaad","Gstaad","Clay","Gstaad, Switzerland",28,"CATEGORYSTAMPS_250",2019-07-22,265,6,,"Daniel Elahi Galan",173,311,"COL",1996-06-18,23.091033539,2015,72,191,"R","Two-Handed",,,"Elliot Benchetrit",225,208,"FRA",1998-10-02,20.802190281,,80,193,"R","Two-Handed","6-2 7-5",3,"1st Round Qualifying",60,2,2,56,29,20,15,10,2,5,6,2,64,48,35,11,10,2,2
"J. Safra Sarasin Swiss Open Gstaad","Gstaad","Clay","Gstaad, Switzerland",28,"CATEGORYSTAMPS_250",2019-07-22,264,,,"Viktor Galovic",197,259,"CRO",1990-09-19,28.837782341,2011,88,193,"R","Two-Handed",7,,"Stefano Napolitano",178,298,"ITA",1995-04-11,24.27926078,2012,89,196,"R","Two-Handed","6-3 6-4",3,"1st Round Qualifying",92,9,3,72,44,29,15,10,8,10,2,0,72,35,20,18,9,4,8
"J. Safra Sarasin Swiss Open Gstaad","Gstaad","Clay","Gstaad, Switzerland",28,"CATEGORYSTAMPS_250",2019-07-22,263,,,"Gian Marco Moroni",268,161,"ITA",1998-02-13,21.434633812,,85,185,"R","One-Handed",,,"Luca Margaroli",,,"SUI",1992-02-15,27.430527036,,81,183,"R","One-Handed","6-3 6-4",3,"1st Round Qualifying",71,1,2,59,39,28,16,10,2,2,2,4,55,37,28,6,9,4,6
"Hamburg European Open","Hamburg","Clay","Hamburg, Germany",32,"CATEGORYSTAMPS_500",2019-07-22,300,4,,"Nikoloz Basilashvili",16,1995,"GEO",1992-02-23,27.40862423,2008,79,185,"R","Two-Handed",,,"Andrey Rublev",76,741,"RUS",1997-10-20,21.752224504,2014,70,188,"R","Two-Handed","7-5 4-6 6-3",3,"Final",127,5,4,109,61,40,24,15,11,15,3,6,91,53,43,17,16,2,5
"Hamburg European Open","Hamburg","Clay","Hamburg, Germany",32,"CATEGORYSTAMPS_500",2019-07-22,299,4,,"Nikoloz Basilashvili",16,1995,"GEO",1992-02-23,27.40862423,2008,79,185,"R","Two-Handed",2,"W","Alexander Zverev",5,4325,"GER",1997-04-20,22.253251198,2013,86,198,"R","Two-Handed","6-4 4-6 7-6(5)",3,"Semifinals",187,4,9,130,57,38,38,16,16,20,14,9,114,69,49,18,16,4,8
"Hamburg European Open","Hamburg","Clay","Hamburg, Germany",32,"CATEGORYSTAMPS_500",2019-07-22,298,,,"Andrey Rublev",76,741,"RUS",1997-10-20,21.752224504,2014,70,188,"R","Two-Handed",,,"Pablo Carreno Busta",53,950,"ESP",1991-07-12,28.027378508,2009,78,188,"R","Two-Handed","4-6 7-5 6-1",3,"Semifinals",111,11,2,90,53,38,19,15,4,7,5,2,82,54,32,13,14,4,9
"Hamburg European Open","Hamburg","Clay","Hamburg, Germany",32,"CATEGORYSTAMPS_500",2019-07-22,297,,,"Andrey Rublev",76,741,"RUS",1997-10-20,21.752224504,2014,70,188,"R","Two-Handed",1,,"Dominic Thiem",4,4595,"AUT",1993-09-03,25.880903491,2011,82,185,"R","One-Handed","7-6(3) 7-6(5)",3,"Quarterfinals",107,4,2,79,52,40,13,12,3,5,2,2,73,38,32,20,12,2,4
"Hamburg European Open","Hamburg","Clay","Hamburg, Germany",32,"CATEGORYSTAMPS_500",2019-07-22,296,2,"W","Alexander Zverev",5,4325,"GER",1997-04-20,22.253251198,2013,86,198,"R","Two-Handed",,,"Filip Krajinovic",58,928,"SRB",1992-02-27,27.397672827,2008,75,185,"R","Two-Handed","2-6 7-5 6-2",3,"Quarterfinals",140,2,2,91,58,37,15,14,8,13,12,5,81,57,39,9,14,1,5
"Hamburg European Open","Hamburg","Clay","Hamburg, Germany",32,"CATEGORYSTAMPS_500",2019-07-22,295,,,"Pablo Carreno Busta",53,950,"ESP",1991-07-12,28.027378508,2009,78,188,"R","Two-Handed",3,,"Fabio Fognini",9,2785,"ITA",1987-05-24,32.161533196,2004,74,178,"R","Two-Handed","3-6 6-2 7-6(4)",3,"Quarterfinals",158,3,6,137,68,45,27,15,17,23,2,5,91,61,39,13,14,5,10
"Hamburg European Open","Hamburg","Clay","Hamburg, Germany",32,"CATEGORYSTAMPS_500",2019-07-22,294,4,,"Nikoloz Basilashvili",16,1995,"GEO",1992-02-23,27.40862423,2008,79,185,"R","Two-Handed",,,"Jeremy Chardy",80,710,"FRA",1987-02-12,32.438056126,2005,75,188,"R","Two-Handed","6-2 6-3",3,"Quarterfinals",67,2,3,43,31,18,5,8,3,7,3,4,55,30,23,14,9,3,4
"Hamburg European Open","Hamburg","Clay","Hamburg, Germany",32,"CATEGORYSTAMPS_500",2019-07-22,293,1,,"Dominic Thiem",4,4595,"AUT",1993-09-03,25.880903491,2011,82,185,"R","One-Handed",,,"Marton Fucsovics",49,965,"HUN",1992-02-08,27.449691992,2010,82,188,"R","Two-Handed","7-5 6-1",3,"Round of 16",96,4,4,55,28,26,17,10,1,1,1,4,67,37,22,14,9,9,12
"Hamburg European Open","Hamburg","Clay","Hamburg, Germany",32,"CATEGORYSTAMPS_500",2019-07-22,292,2,"W","Alexander Zverev",5,4325,"GER",1997-04-20,22.253251198,2013,86,198,"R","Two-Handed",,,"Federico Delbonis",70,801,"ARG",1990-10-05,28.793976728,2007,88,191,"L","Two-Handed","6-4 7-6(2)",3,"Round of 16",105,1,1,75,45,26,18,11,3,6,6,3,69,45,32,15,11,6,8
"Hamburg European Open","Hamburg","Clay","Hamburg, Germany",32,"CATEGORYSTAMPS_500",2019-07-22,291,3,,"Fabio Fognini",9,2785,"ITA",1987-05-24,32.161533196,2004,74,178,"R","Two-Handed",,"W","Rudolf Molleker",153,363,"GER",2000-10-26,18.735112936,,75,185,"R","Two-Handed","7-5 6-4",3,"Round of 16",81,7,3,57,29,24,18,11,1,2,4,3,67,41,28,12,11,2,5
"Hamburg European Open","Hamburg","Clay","Hamburg, Germany",32,"CATEGORYSTAMPS_500",2019-07-22,290,4,,"Nikoloz Basilashvili",16,1995,"GEO",1992-02-23,27.40862423,2008,79,185,"R","Two-Handed",,,"Juan Ignacio Londero",71,800,"ARG",1993-08-15,25.932922656,,70,180,"R","Two-Handed","6-4 3-6 6-3",3,"Round of 16",108,3,0,78,43,34,20,14,4,6,8,6,84,41,33,27,14,5,6
